"id","time","station_id","district_id","latitude","longitude","PM25_Concentration","PM10_Concentration","NO2_Concentration","CO_Concentration","O3_Concentration","SO2_Concentration","weather","temperature","pressure","humidity","wind_speed","wind_direction"
"1022_297","2014-10-24 12:00:00",1022,105,39.920993,116.443448,"253","NULL","NULL","NULL","NULL","NULL","1","16","987","69","17.64","13"
"1022_298","2014-10-25 11:00:00",1022,105,39.920993,116.443448,"324","NULL","NULL","NULL","NULL","NULL","0","17","990","69","10.44","23"
"1022_300","2014-10-27 12:00:00",1022,105,39.920993,116.443448,"35","NULL","NULL","NULL","NULL","NULL","0","13","1012","19","10.8","3"
"1022_302","2014-10-29 11:00:00",1022,105,39.920993,116.443448,"106","NULL","NULL","NULL","NULL","NULL","1","16","1000","45","9","3"
"1022_303","2014-10-30 11:00:00",1022,105,39.920993,116.443448,"161","NULL","NULL","NULL","NULL","NULL","2","13","1002","61","14.76","4"
"1022_304","2014-10-31 12:00:00",1022,105,39.920993,116.443448,"144","NULL","NULL","NULL","NULL","NULL","2","14","1001","77","7.56","1"
"1022_305","2014-11-01 13:00:00",1022,105,39.920993,116.443448,"11","NULL","NULL","NULL","NULL","NULL","1","14","995","24","6.48","24"
"1022_306","2014-11-02 13:00:00",1022,105,39.920993,116.443448,"9","NULL","NULL","NULL","NULL","NULL","0","12","998","18","29.52","24"
"1022_307","2014-11-03 11:00:00",1022,105,39.920993,116.443448,"14","NULL","NULL","NULL","NULL","NULL","0","16","NULL","21","NULL","23"
"1022_308","2014-11-04 12:00:00",1022,105,39.920993,116.443448,"118","NULL","NULL","NULL","NULL","NULL","0","18","992","18","15.12","23"
"1022_309","2014-11-05 11:00:00",1022,105,39.920993,116.443448,"14","NULL","NULL","NULL","NULL","NULL","0","17","994","17","9.36","4"
"1022_310","2014-11-06 13:00:00",1022,105,39.920993,116.443448,"4","NULL","NULL","NULL","NULL","NULL","0","11","1010","19","23.4","14"
"1022_311","2014-11-07 13:00:00",1022,105,39.920993,116.443448,"41","NULL","NULL","NULL","NULL","NULL","0","8","1010","39","11.16","13"
"1022_312","2014-11-08 11:00:00",1022,105,39.920993,116.443448,"82","NULL","NULL","NULL","NULL","NULL","0","12","1003","37","6.12","3"
"1022_313","2014-11-09 11:00:00",1022,105,39.920993,116.443448,"39","NULL","NULL","NULL","NULL","NULL","0","15","1001","25","12.24","2"
"1022_314","2014-11-10 11:00:00",1022,105,39.920993,116.443448,"34","NULL","NULL","NULL","NULL","NULL","1","12","999","30","7.92","1"
"1022_315","2014-11-11 11:00:00",1022,105,39.920993,116.443448,"13","NULL","NULL","NULL","NULL","NULL","1","11","995","30","19.44","24"
"1022_316","2014-11-12 12:00:00",1022,105,39.920993,116.443448,"5","NULL","NULL","NULL","NULL","NULL","0","0","1001","12","18.72","24"
"1022_317","2014-11-13 13:00:00",1022,105,39.920993,116.443448,"26","NULL","NULL","NULL","NULL","NULL","0","7","999","14","13.32","24"
"1022_318","2014-11-14 11:00:00",1022,105,39.920993,116.443448,"30","NULL","NULL","NULL","NULL","NULL","0","7","1004","13","8.28","13"
"1022_319","2014-11-15 11:00:00",1022,105,39.920993,116.443448,"96","NULL","NULL","NULL","NULL","NULL","1","4","1006","24","6.12","13"
"1022_320","2014-11-16 11:00:00",1022,105,39.920993,116.443448,"38","NULL","NULL","NULL","NULL","NULL","0","8","1002","43","11.16","14"
"1022_321","2014-11-17 11:00:00",1022,105,39.920993,116.443448,"16","NULL","NULL","NULL","NULL","NULL","0","6","1007","23","5.04","14"
"1022_322","2014-11-18 11:00:00",1022,105,39.920993,116.443448,"53","NULL","NULL","NULL","NULL","NULL","0","8","1007","26","11.52","23"
"1022_323","2014-11-19 13:00:00",1022,105,39.920993,116.443448,"311","NULL","NULL","NULL","NULL","NULL","14","7","NULL","54","NULL","13"
"1022_324","2014-11-20 13:00:00",1022,105,39.920993,116.443448,"315","NULL","NULL","NULL","NULL","NULL","14","5","NULL","65","NULL","3"
"1022_325","2014-11-21 11:00:00",1022,105,39.920993,116.443448,"133","NULL","NULL","NULL","NULL","NULL","14","8","998","31","6.12","23"
"1022_326","2014-11-22 13:00:00",1022,105,39.920993,116.443448,"26","NULL","NULL","NULL","NULL","NULL","0","6","1006","27","3.24","23"
"1022_327","2014-11-23 13:00:00",1022,105,39.920993,116.443448,"114","NULL","NULL","NULL","NULL","NULL","2","6","NULL","71","NULL","1"
"1022_328","2014-11-24 13:00:00",1022,105,39.920993,116.443448,"22","NULL","NULL","NULL","NULL","NULL","0","4","1006","22","10.8","14"
"1022_329","2014-11-25 13:00:00",1022,105,39.920993,116.443448,"174","NULL","NULL","NULL","NULL","NULL","14","5","996","28","7.92","23"
"1022_330","2014-11-26 11:00:00",1022,105,39.920993,116.443448,"234","NULL","NULL","NULL","NULL","NULL","1","11","991","44","24.48","23"
"1022_331","2014-11-27 12:00:00",1022,105,39.920993,116.443448,"13","NULL","NULL","NULL","NULL","NULL","2","3","1005","22","14.4","14"
"1022_332","2014-11-28 11:00:00",1022,105,39.920993,116.443448,"66","NULL","NULL","NULL","NULL","NULL","1","3","998","21","6.84","13"
"1022_333","2014-11-29 11:00:00",1022,105,39.920993,116.443448,"325","NULL","NULL","NULL","NULL","NULL","14","7","995","33","7.56","13"
"1022_334","2014-11-30 11:00:00",1022,105,39.920993,116.443448,"24","NULL","NULL","NULL","NULL","NULL","1","3","996","31","11.88","24"
"1022_335","2014-12-01 11:00:00",1022,105,39.920993,116.443448,"12","NULL","NULL","NULL","NULL","NULL","0","-2","1005","15","23.04","24"
"1022_336","2014-12-02 12:00:00",1022,105,39.920993,116.443448,"52","NULL","NULL","NULL","NULL","NULL","0","-2","1002","18","9","23"
"1022_337","2014-12-03 13:00:00",1022,105,39.920993,116.443448,"17","NULL","NULL","NULL","NULL","NULL","0","-2","999","14","22.32","24"
"1022_338","2014-12-04 12:00:00",1022,105,39.920993,116.443448,"9","NULL","NULL","NULL","NULL","NULL","0","0","1001","22","20.16","24"
"1022_339","2014-12-05 13:00:00",1022,105,39.920993,116.443448,"9","NULL","NULL","NULL","NULL","NULL","0","3","1001","23","15.84","24"
"1022_340","2014-12-06 13:00:00",1022,105,39.920993,116.443448,"17","NULL","NULL","NULL","NULL","NULL","0","3","NULL","16","NULL","3"
"1022_341","2014-12-07 13:00:00",1022,105,39.920993,116.443448,"34","NULL","NULL","NULL","NULL","NULL","1","3","1004","38","3.6","23"
"1022_342","2014-12-08 13:00:00",1022,105,39.920993,116.443448,"102","NULL","NULL","NULL","NULL","NULL","0","0","1010","26","9","23"
"1022_343","2014-12-09 12:00:00",1022,105,39.920993,116.443448,"339","NULL","NULL","NULL","NULL","NULL","14","-4","NULL","67","NULL","14"
"1022_344","2014-12-10 12:00:00",1022,105,39.920993,116.443448,"63","NULL","NULL","NULL","NULL","NULL","0","4","999","23","24.12","24"
"1022_345","2014-12-11 12:00:00",1022,105,39.920993,116.443448,"14","NULL","NULL","NULL","NULL","NULL","0","3","1005","20","8.28","23"
"1022_346","2014-12-12 12:00:00",1022,105,39.920993,116.443448,"17","NULL","NULL","NULL","NULL","NULL","0","3","1001","19","20.52","24"
"1022_347","2014-12-13 12:00:00",1022,105,39.920993,116.443448,"58","NULL","NULL","NULL","NULL","NULL","0","NULL","1004","22","10.08","24"
"1022_348","2014-12-14 13:00:00",1022,105,39.920993,116.443448,"59","NULL","NULL","NULL","NULL","NULL","0","NULL","1006","34","4.68","13"
"1022_349","2014-12-15 12:00:00",1022,105,39.920993,116.443448,"10","NULL","NULL","NULL","NULL","NULL","0","2","1001","39","7.56","14"
"1022_350","2014-12-16 12:00:00",1022,105,39.920993,116.443448,"9","NULL","NULL","NULL","NULL","NULL","0","-2","1004","22","26.64","24"
"1022_351","2014-12-17 11:00:00",1022,105,39.920993,116.443448,"121","NULL","NULL","NULL","NULL","NULL","0","1","1006","23","11.16","24"
"1022_352","2014-12-18 12:00:00",1022,105,39.920993,116.443448,"132","NULL","NULL","NULL","NULL","NULL","14","1","1006","54","14.04","23"
"1022_353","2014-12-19 13:00:00",1022,105,39.920993,116.443448,"15","NULL","NULL","NULL","NULL","NULL","0","2","1000","27","20.52","24"
"1022_355","2014-12-21 11:00:00",1022,105,39.920993,116.443448,"17","NULL","NULL","NULL","NULL","NULL","1","2","999","18","7.92","24"
"1022_356","2014-12-22 12:00:00",1022,105,39.920993,116.443448,"80","NULL","NULL","NULL","NULL","NULL","0","3","999","29","14.04","23"
"1022_357","2014-12-23 13:00:00",1022,105,39.920993,116.443448,"81","NULL","NULL","NULL","NULL","NULL","0","5","997","24","11.16","23"
"1022_358","2014-12-24 12:00:00",1022,105,39.920993,116.443448,"12","NULL","NULL","NULL","NULL","NULL","0","0","1009","27","20.88","14"
"1022_359","2014-12-25 13:00:00",1022,105,39.920993,116.443448,"16","NULL","NULL","NULL","NULL","NULL","0","3","1009","25","9.36","24"
"1022_360","2014-12-26 13:00:00",1022,105,39.920993,116.443448,"152","NULL","NULL","NULL","NULL","NULL","0","1","1007","35","8.64","23"
"1022_361","2014-12-27 12:00:00",1022,105,39.920993,116.443448,"194","NULL","NULL","NULL","NULL","NULL","0","2","1003","37","9.72","23"
"1022_362","2014-12-28 12:00:00",1022,105,39.920993,116.443448,"69","NULL","NULL","NULL","NULL","NULL","0","3","996","26","7.56","23"
"1022_363","2014-12-29 13:00:00",1022,105,39.920993,116.443448,"48","NULL","NULL","NULL","NULL","NULL","0","6","986","22","15.48","24"
"1022_364","2014-12-30 13:00:00",1022,105,39.920993,116.443448,"73","NULL","NULL","NULL","NULL","NULL","1","2","997","24","12.24","24"
"1022_365","2014-12-31 11:00:00",1022,105,39.920993,116.443448,"12","NULL","NULL","NULL","NULL","NULL","0","-2","1006","18","28.8","24"
"1023_274","2014-10-01 13:00:00",1023,110,40.127,116.655,"80","113","55","1.4","8","12","4","13","1013","65","11.52","14"
"1023_275","2014-10-02 12:00:00",1023,110,40.127,116.655,"39","45","33","0.8","26","5","0","20","1009","58","4.32","13"
"1023_276","2014-10-03 11:00:00",1023,110,40.127,116.655,"34","50","26","0.7","8","4","4","14","1015","73","5.04","14"
"1023_277","2014-10-04 13:00:00",1023,110,40.127,116.655,"51","NULL","27","0.8","41","2","4","14","1016","92","4.32","14"
"1023_278","2014-10-05 11:00:00",1023,110,40.127,116.655,"14","NULL","11","0.3","70","2","0","18","1021","36","13.68","4"
"1023_279","2014-10-06 12:00:00",1023,110,40.127,116.655,"6","NULL","12","0.2","70","2","0","21","1019","20","9","3"
"1023_280","2014-10-07 12:00:00",1023,110,40.127,116.655,"88","123","62","1.2","30","21","0","19","1016","44","3.96","3"
"1023_281","2014-10-08 11:00:00",1023,110,40.127,116.655,"179","198","58","1.5","37","17","0","18","1016","61","7.56","1"
"1023_282","2014-10-09 12:00:00",1023,110,40.127,116.655,"264","NULL","45","1.7","59","10","14","21","1015","59","5.04","3"
"1023_283","2014-10-10 11:00:00",1023,110,40.127,116.655,"236","NULL","60","2","37","18","14","20","1020","64","5.76","3"
"1023_284","2014-10-11 13:00:00",1023,110,40.127,116.655,"170","NULL","30","1.5","96","13","14","18","1018","79","4.32","1"
"1023_285","2014-10-12 12:00:00",1023,110,40.127,116.655,"3","5","10","0.1","58","2","1","17","1029","23","11.16","14"
"1023_286","2014-10-13 13:00:00",1023,110,40.127,116.655,"3","5","10","0.1","64","2","0","14","1024","18","3.6","24"
"1023_287","2014-10-14 12:00:00",1023,110,40.127,116.655,"35","54","57","0.5","40","10","0","17","1017","28","7.2","13"
"1023_288","2014-10-15 11:00:00",1023,110,40.127,116.655,"35","70","48","0.4","37","3","0","21","1011","19","12.24","2"
"1023_289","2014-10-16 12:00:00",1023,110,40.127,116.655,"30","48","63","0.5","32","7","0","19","1019","16","9.72","23"
"1023_290","2014-10-17 11:00:00",1023,110,40.127,116.655,"70","110","55","0.7","33","14","0","22","1011","26","5.4","3"
"1023_291","2014-10-18 11:00:00",1023,110,40.127,116.655,"99","138","47","0.8","58","11","14","24","1012","28","0.36","23"
"1023_292","2014-10-19 12:00:00",1023,110,40.127,116.655,"272","316","108","2.4","29","39","14","19","1011","59","4.32","3"
"1023_293","2014-10-20 11:00:00",1023,110,40.127,116.655,"220","248","48","1.4","62","6","14","17","1015","76","7.92","3"
"1023_294","2014-10-21 11:00:00",1023,110,40.127,116.655,"34","72","60","1.1","19","21","2","14","1022","26","7.56","3"
"1023_295","2014-10-22 12:00:00",1023,110,40.127,116.655,"83","140","69","1.4","2","12","2","13","1018","59","9.72","13"
"1023_296","2014-10-23 11:00:00",1023,110,40.127,116.655,"96","147","64","1.2","6","18","14","15","1012","56","3.24","4"
"1023_297","2014-10-24 12:00:00",1023,110,40.127,116.655,"220","242","29","1.6","62","19","14","17","1008","65","3.6","3"
"1023_298","2014-10-25 13:00:00",1023,110,40.127,116.655,"335","345","41","2.1","89","15","14","17","1008","70","1.44","23"
"1023_299","2014-10-26 12:00:00",1023,110,40.127,116.655,"5","5","6","0.1","69","2","0","17","1023","11","12.24","1"
"1023_300","2014-10-27 13:00:00",1023,110,40.127,116.655,"41","72","48","1.6","33","38","0","13","1030","18","12.24","3"
"1023_301","2014-10-28 12:00:00",1023,110,40.127,116.655,"55","72","51","1","28","22","0","14","1022","42","5.04","23"
"1023_302","2014-10-29 11:00:00",1023,110,40.127,116.655,"80","90","46","0.8","27","13","1","16","1020","39","3.6","13"
"1023_303","2014-10-30 12:00:00",1023,110,40.127,116.655,"122","165","80","1.3","3","14","4","15","1018","52","3.6","4"
"1023_304","2014-10-31 11:00:00",1023,110,40.127,116.655,"142","177","86","3.5","2","22","2","14","1017","70","6.84","13"
"1023_305","2014-11-01 11:00:00",1023,110,40.127,116.655,"57","NULL","74","1","2","11","1","15","1015","23","11.16","2"
"1023_306","2014-11-02 13:00:00",1023,110,40.127,116.655,"7","21","14","0.2","50","4","0","14","1019","14","21.6","2"
"1023_307","2014-11-03 11:00:00",1023,110,40.127,116.655,"33","41","37","1.6","16","10","0","18","1016","15","11.16","2"
"1023_308","2014-11-04 13:00:00",1023,110,40.127,116.655,"122","187.1","70.9","1.3","45.9","54.8","0","14","1011","33","9.72","23"
"1023_309","2014-11-05 11:00:00",1023,110,40.127,116.655,"79","NULL","64","1","26","14","0","20","1012","13","16.2","2"
"1023_310","2014-11-06 11:00:00",1023,110,40.127,116.655,"4","5","12","0.1","52","2","0","9","1028","17","14.04","14"
"1023_311","2014-11-07 11:00:00",1023,110,40.127,116.655,"28","NULL","28","1.1","20","19","2","7","1029","32","2.16","14"
"1023_312","2014-11-08 13:00:00",1023,110,40.127,116.655,"50","NULL","29.1","0.8","57.7","12.6","0","12","1023","29","3.6","3"
"1023_313","2014-11-09 12:00:00",1023,110,40.127,116.655,"20","NULL","19.9","0.3","52.8","6.4","0","12","1023","19","4.68","1"
"1023_314","2014-11-10 12:00:00",1023,110,40.127,116.655,"27","NULL","25","0.3","47","7","1","15","1016","21","2.88","23"
"1023_315","2014-11-11 12:00:00",1023,110,40.127,116.655,"10","59","16","0.2","47","2","2","11","1014","25","24.84","24"
"1023_316","2014-11-12 13:00:00",1023,110,40.127,116.655,"7","46.1","8","0.1","60.7","2","0","7","1023","11","18.36","24"
"1023_317","2014-11-13 11:00:00",1023,110,40.127,116.655,"33","NULL","84","0.9","12","18","0","12","1019","13","16.92","24"
"1023_318","2014-11-14 11:00:00",1023,110,40.127,116.655,"15","NULL","29","0.3","49","14","0","11","1023","15","2.52","14"
"1023_319","2014-11-15 11:00:00",1023,110,40.127,116.655,"78","129","74","1.4","7","61","1","8","1024","31","3.96","14"
"1023_320","2014-11-16 12:00:00",1023,110,40.127,116.655,"121","122","73","3.1","22","39","0","8","NULL","43","NULL","24"
"1023_321","2014-11-17 12:00:00",1023,110,40.127,116.655,"7","NULL","21","1.5","58","6","0","10","1028","20","6.84","14"
"1023_322","2014-11-18 13:00:00",1023,110,40.127,116.655,"17","33","25","0.3","49","16","0","12","1026","20","5.04","23"
"1023_323","2014-11-19 13:00:00",1023,110,40.127,116.655,"246","322","115","2.9","11","78","14","8","NULL","52","NULL","3"
"1023_324","2014-11-20 11:00:00",1023,110,40.127,116.655,"285","340","113","4.6","12","6","14","6","1014","64","3.96","23"
"1023_325","2014-11-21 13:00:00",1023,110,40.127,116.655,"181","218","120","2","19","32","14","13","NULL","27","NULL","3"
"1023_326","2014-11-22 13:00:00",1023,110,40.127,116.655,"16","NULL","26","0.2","53","8","0","11","1022","16","3.6","23"
"1023_327","2014-11-23 11:00:00",1023,110,40.127,116.655,"105","162","76","2","6","20","2","6","NULL","72","NULL","13"
"1023_328","2014-11-24 12:00:00",1023,110,40.127,116.655,"7","NULL","20","0.2","61","2","0","11","1022","14","5.04","14"
"1023_329","2014-11-25 11:00:00",1023,110,40.127,116.655,"101","159","94.5","2.5","7.7","70.7","14","7","1015","51","3.24","23"
"1023_330","2014-11-26 12:00:00",1023,110,40.127,116.655,"226","280","121","3.1","10","58","14","7","1012","58","7.2","13"
"1023_331","2014-11-27 12:00:00",1023,110,40.127,116.655,"5","8","14","0.2","59","6","2","5","NULL","15","NULL","14"
"1023_332","2014-11-28 13:00:00",1023,110,40.127,116.655,"NULL","NULL","34","0.5","NULL","13","0","7","NULL","30","NULL","3"
"1023_333","2014-11-29 11:00:00",1023,110,40.127,116.655,"158","246","67","2.6","4","13","14","3","1016","78","5.4","14"
"1023_334","2014-11-30 13:00:00",1023,110,40.127,116.655,"16","68","22","0.2","60","2","1","5","1019","10","19.8","24"
"1023_335","2014-12-01 12:00:00",1023,110,40.127,116.655,"5","NULL","10","0.4","59","2","0","-2","1029","15","28.08","24"
"1023_336","2014-12-02 11:00:00",1023,110,40.127,116.655,"25","39.4","34.9","0.7","27.1","14.7","0","-4","1024","21","10.08","24"
"1023_337","2014-12-03 13:00:00",1023,110,40.127,116.655,"6","9","12","0.3","47","2","0","-1","1025","12","19.44","24"
"1023_338","2014-12-04 12:00:00",1023,110,40.127,116.655,"5","134","16","0.3","51","2","0","2","1022","12","16.92","24"
"1023_339","2014-12-05 12:00:00",1023,110,40.127,116.655,"15","25","23","0.4","52","5","0","3","1023","14","3.6","23"
"1023_340","2014-12-06 11:00:00",1023,110,40.127,116.655,"11","19","16","0.3","51","16","0","4","NULL","14","NULL","13"
"1023_341","2014-12-07 13:00:00",1023,110,40.127,116.655,"32","53","29","0.9","36","15","0","5","1022","14","18","24"
"1023_342","2014-12-08 12:00:00",1023,110,40.127,116.655,"10","16","NULL","0.3","27","10","0","3","1030","25","7.2","23"
"1023_343","2014-12-09 11:00:00",1023,110,40.127,116.655,"150","227","78","5.1","7","80","14","-2","NULL","60","NULL","14"
"1023_344","2014-12-10 12:00:00",1023,110,40.127,116.655,"229","328","100","3.2","22","20","0","5","1022","15","23.04","24"
"1023_345","2014-12-11 12:00:00",1023,110,40.127,116.655,"13","NULL","16","0.4","33","NULL","0","1","1028","25","7.2","24"
"1023_346","2014-12-12 12:00:00",1023,110,40.127,116.655,"7","31","18","0.3","49","2","0","3","1022","14","10.8","24"
"1023_347","2014-12-13 13:00:00",1023,110,40.127,116.655,"64","94.9","75.8","1.3","21.1","21.1","0","2","1026","26","7.92","13"
"1023_348","2014-12-14 12:00:00",1023,110,40.127,116.655,"30","40","32","0.8","40","17","0","3","1023","20","6.48","14"
"1023_349","2014-12-15 11:00:00",1023,110,40.127,116.655,"9","71","26","0.4","47","2","0","2","1024","15","19.8","24"
"1023_350","2014-12-16 11:00:00",1023,110,40.127,116.655,"11","16","8","0.1","2","NULL","0","-1","1027","17","18.36","24"
"1023_351","2014-12-17 11:00:00",1023,110,40.127,116.655,"83","147","11","0.2","2","NULL","0","3","1024","20","4.32","23"
"1023_352","2014-12-18 13:00:00",1023,110,40.127,116.655,"86","141","74","2.9","18","74","14","3","1023","46","5.4","13"
"1023_353","2014-12-19 13:00:00",1023,110,40.127,116.655,"14","16","19","0.4","60","4","0","5","1020","18","24.84","24"
"1023_354","2014-12-20 12:00:00",1023,110,40.127,116.655,"12","NULL","26","0.5","37","12","1","2","1025","17","12.96","24"
"1023_355","2014-12-21 13:00:00",1023,110,40.127,116.655,"6","17","19","0.4","46","4","0","2","1021","21","19.8","24"
"1023_356","2014-12-22 12:00:00",1023,110,40.127,116.655,"37","60","47","1","25","45","0","6","1020","22","3.24","13"
"1023_357","2014-12-23 13:00:00",1023,110,40.127,116.655,"39","56","45","0.9","33","35","0","6","1016","21","6.48","14"
"1023_358","2014-12-24 13:00:00",1023,110,40.127,116.655,"5","6.6","10.6","0.2","72.4","2","0","4","1030","22","5.04","24"
"1023_359","2014-12-25 13:00:00",1023,110,40.127,116.655,"4","5","16","0.3","71","4","0","5","1029","22","7.2","14"
"1023_360","2014-12-26 11:00:00",1023,110,40.127,116.655,"51","90","55","1.6","10","36","14","1","1028","50","5.76","13"
"1023_361","2014-12-27 11:00:00",1023,110,40.127,116.655,"137","177","88","2.7","12","76","14","2","1026","41","4.32","24"
"1023_362","2014-12-28 11:00:00",1023,110,40.127,116.655,"71","112","74","1.6","28","50","0","8","1015","19","19.8","24"
"1023_363","2014-12-29 12:00:00",1023,110,40.127,116.655,"99","203","94","2.5","26","58","0","10","1008","16","18.36","24"
"1023_364","2014-12-30 13:00:00",1023,110,40.127,116.655,"26","41","39","1.2","55","21","1","7","1015","17","6.48","13"
"1023_365","2014-12-31 12:00:00",1023,110,40.127,116.655,"6","129.6","8.8","0.3","55.5","4.8","0","-1","1030","12","33.12","24"
"1024_274","2014-10-01 12:00:00",1024,111,40.216999,116.23,"68","81","46","0.9","8","2","4","9","NULL","92","NULL","2"
"1024_275","2014-10-02 11:00:00",1024,111,40.216999,116.23,"89","95","43","1.4","5","5","0","18","NULL","68","NULL","3"
"1024_276","2014-10-03 12:00:00",1024,111,40.216999,116.23,"75","113","46","1.3","4","4","1","17","NULL","67","NULL","1"
"1024_277","2014-10-04 12:00:00",1024,111,40.216999,116.23,"66","NULL","25","0.9","47","2","4","16","NULL","79","NULL","4"
"1024_278","2014-10-05 13:00:00",1024,111,40.216999,116.23,"11","NULL","7","0.4","78","2","0","20","NULL","30","NULL","24"
"1024_279","2014-10-06 11:00:00",1024,111,40.216999,116.23,"34","NULL","37.2","0.5","27","2.8","0","21","NULL","22","NULL","3"
"1024_280","2014-10-07 12:00:00",1024,111,40.216999,116.23,"85","109","42","1","79","13","0","19","NULL","43","NULL","13"
"1024_281","2014-10-08 11:00:00",1024,111,40.216999,116.23,"253","274","94","1.8","29","17","0","19","NULL","57","NULL","3"
"1024_282","2014-10-09 11:00:00",1024,111,40.216999,116.23,"402","NULL","110","2.5","6","5","14","19","NULL","66","NULL","13"
"1024_283","2014-10-10 13:00:00",1024,111,40.216999,116.23,"310","NULL","40","1.9","140","36","14","20","NULL","66","NULL","1"
"1024_284","2014-10-11 12:00:00",1024,111,40.216999,116.23,"272","NULL","43","2.3","41","5","1","17","NULL","82","NULL","2"
"1024_285","2014-10-12 13:00:00",1024,111,40.216999,116.23,"4","5","8","0.3","60","2","1","17","NULL","20","NULL","24"
"1024_286","2014-10-13 13:00:00",1024,111,40.216999,116.23,"3","6","12","0.3","60","8","0","15","NULL","19","NULL","2"
"1024_287","2014-10-14 11:00:00",1024,111,40.216999,116.23,"45","98","62","0.8","11","11","0","17","NULL","32","NULL","13"
"1024_288","2014-10-15 12:00:00",1024,111,40.216999,116.23,"16","128","13","0.4","59","6","0","21","NULL","16","NULL","2"
"1024_289","2014-10-16 12:00:00",1024,111,40.216999,116.23,"36","70","51","0.6","30","7","0","19","NULL","21","NULL","13"
"1024_290","2014-10-17 13:00:00",1024,111,40.216999,116.23,"90","176","78","0.9","56","17","1","20","NULL","32","NULL","13"
"1024_291","2014-10-18 12:00:00",1024,111,40.216999,116.23,"106","139","70","1","58","18","1","24","NULL","24","NULL","1"
"1024_292","2014-10-19 13:00:00",1024,111,40.216999,116.23,"319","389","144","2.8","20","21","14","17","NULL","64","NULL","1"
"1024_293","2014-10-20 11:00:00",1024,111,40.216999,116.23,"307","339","116","2.3","11","14","14","19","NULL","60","NULL","1"
"1024_294","2014-10-21 13:00:00",1024,111,40.216999,116.23,"35","81","NULL","NULL","NULL","NULL","2","14","NULL","27","NULL","1"
"1024_295","2014-10-22 12:00:00",1024,111,40.216999,116.23,"66","122","55","1.2","28","18","2","13","NULL","47","NULL","13"
"1024_296","2014-10-23 11:00:00",1024,111,40.216999,116.23,"129","157","45","1.1","26","4","14","16","NULL","57","NULL","3"
"1024_297","2014-10-24 12:00:00",1024,111,40.216999,116.23,"244","252","54","1.8","78","21","14","17","NULL","59","NULL","3"
"1024_298","2014-10-25 11:00:00",1024,111,40.216999,116.23,"337","358","89","2.4","21","11","14","18","NULL","63","NULL","13"
"1024_299","2014-10-26 12:00:00",1024,111,40.216999,116.23,"3","5","7","0.3","42","2","0","18","NULL","13","NULL","13"
"1024_300","2014-10-27 13:00:00",1024,111,40.216999,116.23,"30","89","58","0.9","14","16","0","12","NULL","23","NULL","3"
"1024_302","2014-10-29 13:00:00",1024,111,40.216999,116.23,"68","134","64","0.9","49","17","1","15","NULL","43","NULL","1"
"1024_303","2014-10-30 11:00:00",1024,111,40.216999,116.23,"144","NULL","63","1.6","12","7","4","13","NULL","75","NULL","23"
"1024_304","2014-10-31 11:00:00",1024,111,40.216999,116.23,"155","208","85","3","5","16","2","14","NULL","71","NULL","13"
"1024_305","2014-11-01 12:00:00",1024,111,40.216999,116.23,"11","36.1","28.3","0.4","45.4","8.2","1","14","NULL","23","NULL","2"
"1024_306","2014-11-02 12:00:00",1024,111,40.216999,116.23,"3","43","14","0.4","53","6","0","14","NULL","13","NULL","2"
"1024_307","2014-11-03 12:00:00",1024,111,40.216999,116.23,"21","40","22","0.5","55","10","0","19","NULL","15","NULL","3"
"1024_308","2014-11-04 13:00:00",1024,111,40.216999,116.23,"71","104.7","31.5","0.7","72.5","19.2","0","15","NULL","31","NULL","1"
"1024_309","2014-11-05 11:00:00",1024,111,40.216999,116.23,"18","37","13","0.4","52","9","0","19","NULL","14","NULL","24"
"1024_310","2014-11-06 11:00:00",1024,111,40.216999,116.23,"10","11","5","0.3","64","2","1","11","NULL","17","NULL","4"
"1024_311","2014-11-07 11:00:00",1024,111,40.216999,116.23,"42","80","40","2","21","32","1","7","NULL","33","NULL","13"
"1024_312","2014-11-08 13:00:00",1024,111,40.216999,116.23,"67","69.9","26.9","1","56.1","42.8","0","12","NULL","36","NULL","23"
"1024_313","2014-11-09 13:00:00",1024,111,40.216999,116.23,"63","67","39","1","58","16","0","16","NULL","23","NULL","3"
"1024_314","2014-11-10 13:00:00",1024,111,40.216999,116.23,"68","87","47","1.2","54","18","1","15","NULL","23","NULL","3"
"1024_315","2014-11-11 13:00:00",1024,111,40.216999,116.23,"22","78","12","0.4","52","3","2","11","NULL","25","NULL","4"
"1024_316","2014-11-12 12:00:00",1024,111,40.216999,116.23,"14","54","8","0.3","66","3","0","6","NULL","12","NULL","2"
"1024_317","2014-11-13 12:00:00",1024,111,40.216999,116.23,"9","25","16","0.4","57","10","0","10","NULL","17","NULL","2"
"1024_318","2014-11-14 13:00:00",1024,111,40.216999,116.23,"17","17","11","0.4","62","10","0","13","NULL","13","NULL","2"
"1024_319","2014-11-15 12:00:00",1024,111,40.216999,116.23,"82","131","80","1.4","12","40","1","8","NULL","27","NULL","23"
"1024_320","2014-11-16 12:00:00",1024,111,40.216999,116.23,"24","52","18","0.6","51","18","1","9","NULL","34","NULL","2"
"1024_321","2014-11-17 13:00:00",1024,111,40.216999,116.23,"8","12","9","0.4","70","12","0","12","NULL","15","NULL","2"
"1024_322","2014-11-18 11:00:00",1024,111,40.216999,116.23,"NULL","NULL","121","4.7","8","69","0","12","NULL","27","NULL","13"
